index,running,waiting,started,step,time,relative_time,broken,timedout,agreement,results,n_negotiators,has_error,error_details,erred_negotiator,erred_agent,threads,last_thread,left_negotiators,current_offer,current_proposer,current_proposer_agent,n_acceptances,new_offers,new_offerer_agents,last_negotiator,current_data,new_data,utilities,max_utils,min_utils,reserved_values,partners,params,run_id,execution_time,negotiator_names,negotiator_ids,negotiator_types,negotiator_times,n_steps,time_limit,shared_n_steps,shared_time_limit,pend,pend_per_second,step_time_limit,negotiator_time_limit,annotation,scenario,mechanism_name,mechanism_type,effective_scenario_name,last_step,last_time,scored_indices,rep,n_repetitions,pareto_optimality,nash_optimality,kalai_optimality,modified_kalai_optimality,max_welfare_optimality,ks_optimality,modified_ks_optimality,__python_class__,fairness
533,False,False,True,2,0.012828209,0.058823529411764705,False,False,"(8, 9, 8, 'premium')",,2,False,,,,{},,[],"[8, 9, 8, 'premium']",ConcederTBNegotiator@0,,2,"[['ConcederTBNegotiator@0', [8, 9, 8, 'premium']]]",[None],ConcederTBNegotiator@0,,"[['ConcederTBNegotiator@0', None]]","(0.5968161143599741, 0.5838206627680312)","[1.0, 1.0]","[0.09356725146198831, 0.046783625730994156]","(0.0008771261662935939, 0.0007442816259952948)","['ConcederTBNegotiator', 'ConcederTBNegotiator']",,QTkeIdxUuRQ,0.013024957966990769,"['ConcederTBNegotiator@0', 'ConcederTBNegotiator@1']","['ConcederTBNegotiator@0', 'ConcederTBNegotiator@1']","['negmas.gb.negotiators.timebased.ConcederTBNegotiator', 'negmas.gb.negotiators.timebased.ConcederTBNegotiator']","[0.006659291044343263, 0.006201207987032831]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 0, 'n_repetitions': 2}",S0_F,QTkeIdxUuRQ,negmas.sao.mechanism.SAOMechanism,QTkeIdxUuRQ,2,0.012828209,,0,2,0.8338690225980921,0.8213816800521802,0.8213816800521802,0.8218283087855961,0.7806795632742511,0.8218283087855961,0.8218283087855961,negmas.preferences.ops.OutcomeOptimality,0.8218283087855961
534,False,False,True,43,0.042140333,0.8627450980392157,False,False,"(2, 3, 8, 'premium')",,2,False,,,,{},,[],"[2, 3, 8, 'premium']",BoulwareTBNegotiator@0,,2,"[['BoulwareTBNegotiator@0', [2, 3, 8, 'premium']]]",[None],BoulwareTBNegotiator@0,,"[['BoulwareTBNegotiator@0', None]]","(0.4970760233918128, 0.502923976608187)","[1.0, 1.0]","[0.0, 0.0]","(0.0034960628013070215, 0.004370114375307104)","['BoulwareTBNegotiator', 'BoulwareTBNegotiator']",,TWo7HJNY7G0,0.0424583749845624,"['BoulwareTBNegotiator@0', 'BoulwareTBNegotiator@1']","['BoulwareTBNegotiator@0', 'BoulwareTBNegotiator@1']","['negmas.gb.negotiators.timebased.BoulwareTBNegotiator', 'negmas.gb.negotiators.timebased.BoulwareTBNegotiator']","[0.019962883146945387, 0.019107542699202895]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 1, 'n_repetitions': 2}",S4_A-1,TWo7HJNY7G0,negmas.sao.mechanism.SAOMechanism,TWo7HJNY7G0,43,0.042140333,,1,2,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,negmas.preferences.ops.OutcomeOptimality,0.9999999999999998
535,False,False,True,41,0.028096625,0.8235294117647058,False,False,"(0, 5, 9, 'premium')",,2,False,,,,{},,[],"[0, 5, 9, 'premium']",GeniusBOABaselineNegotiator@0,,2,"[['GeniusBOABaselineNegotiator@0', [0, 5, 9, 'premium']]]",[None],GeniusBOABaselineNegotiator@0,,"[['GeniusBOABaselineNegotiator@0', None]]","(0.582010582010582, 0.6031746031746031)","[1.0, 1.0]","[0.0, 0.023809523809523808]","(0.002193248997500751, 0.0007754352238636291)","['GeniusBOABaselineNegotiator', 'BoulwareTBNegotiator']",,MHAeuClPgzY,0.028397457965184003,"['GeniusBOABaselineNegotiator@0', 'BoulwareTBNegotiator@1']","['GeniusBOABaselineNegotiator@0', 'BoulwareTBNegotiator@1']","['src.negotiators.GeniusBOABaselineNegotiator', 'negmas.gb.negotiators.timebased.BoulwareTBNegotiator']","[0.006497587775811553, 0.018671075988095254]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 0, 'n_repetitions': 2}",S1_B,MHAeuClPgzY,negmas.sao.mechanism.SAOMechanism,MHAeuClPgzY,41,0.028096625,,0,2,0.9912092750886039,0.9617153631935871,0.9802359416950643,0.9802359416950643,0.9538361758740667,0.9802359416950643,0.9802359416950643,negmas.preferences.ops.OutcomeOptimality,0.9802359416950643
536,False,False,True,37,0.019336208,0.7450980392156863,False,False,"(9, 10, 8, 'standard')",,2,False,,,,{},,[],"[9, 10, 8, 'standard']",SmartAspirationNegotiator@0,,2,"[['SmartAspirationNegotiator@0', [9, 10, 8, 'standard']]]",[None],SmartAspirationNegotiator@0,,"[['SmartAspirationNegotiator@0', None]]","(0.7543859649122808, 0.7573099415204678)","[1.0, 1.0]","[0.09356725146198831, 0.046783625730994156]","(0.0008771261662935939, 0.0007442816259952948)","['SmartAspirationNegotiator', 'SmartAspirationNegotiator']",,B_OMPS5awfw,0.030513249977957457,"['SmartAspirationNegotiator@0', 'SmartAspirationNegotiator@1']","['SmartAspirationNegotiator@0', 'SmartAspirationNegotiator@1']","['src.negotiators.SmartAspirationNegotiator', 'src.negotiators.SmartAspirationNegotiator']","[0.014165755012072623, 0.013508247444406152]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 1, 'n_repetitions': 2}",S0_F,B_OMPS5awfw,negmas.sao.mechanism.SAOMechanism,B_OMPS5awfw,37,0.019336208,,1,2,1.0,0.9807999989329749,0.9807999989329749,1.0,0.9995877842364035,1.0,1.0,negmas.preferences.ops.OutcomeOptimality,1.0
537,False,False,True,42,0.020696125,0.8431372549019608,False,False,"(9, 4, 0, 'basic')",,2,False,,,,{},,[],"[9, 4, 0, 'basic']",SmartAspirationNegotiator@1,,2,[],"[None, None]",SmartAspirationNegotiator@1,,[],"(0.6170212765957446, 0.5918734261726876)","[0.9999999999999999, 0.9999999999999999]","[0.016366612111292964, 0.0]","(0.0007574209704742231, 0.0010624744725208587)","['GeniusBOABaselineNegotiator', 'SmartAspirationNegotiator']",,MW615jn5Ysc,0.02648800000315532,"['GeniusBOABaselineNegotiator@0', 'SmartAspirationNegotiator@1']","['GeniusBOABaselineNegotiator@0', 'SmartAspirationNegotiator@1']","['src.negotiators.GeniusBOABaselineNegotiator', 'src.negotiators.SmartAspirationNegotiator']","[0.0074542934307828546, 0.015720286522991955]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 1, 'n_repetitions': 2}",S3_E-1,MW615jn5Ysc,negmas.sao.mechanism.SAOMechanism,MW615jn5Ysc,42,0.020696125,,1,2,1.0,0.962744468605478,1.0,0.9832225744061249,0.9841741547480721,0.9832225744061249,0.9832225744061249,negmas.preferences.ops.OutcomeOptimality,1.0
538,False,False,True,14,0.023376459,0.29411764705882354,False,False,"(6, 10, 6, 'premium')",,2,False,,,,{},,[],"[6, 10, 6, 'premium']",LinearTBNegotiator@1,,2,[],"[None, None]",LinearTBNegotiator@1,,[],"(0.37426900584795325, 0.7689495968231964)","[1.0, 1.0]","[0.046783625730994156, 0.09356725146198831]","(0.0007442816259952948, 0.0008771261662935939)","['ConcederTBNegotiator', 'LinearTBNegotiator']",,WtmQpHZzR44,0.02357554098125547,"['ConcederTBNegotiator@0', 'LinearTBNegotiator@1']","['ConcederTBNegotiator@0', 'LinearTBNegotiator@1']","['negmas.gb.negotiators.timebased.ConcederTBNegotiator', 'negmas.gb.negotiators.timebased.LinearTBNegotiator']","[0.012000751914456487, 0.010477373842149973]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 1, 'n_repetitions': 2}",S0_F-1,WtmQpHZzR44,negmas.sao.mechanism.SAOMechanism,WtmQpHZzR44,14,0.023376459,,1,2,0.9161843172014918,0.7221236298881974,0.7221236298881974,0.7085893136460552,0.7559373185302263,0.7085893136460552,0.7085893136460552,negmas.preferences.ops.OutcomeOptimality,0.7221236298881974
539,False,False,True,41,0.032482959,0.8235294117647058,False,False,"(4, 8, 8, 'premium')",,2,False,,,,{},,[],"[4, 8, 8, 'premium']",BoulwareTBNegotiator@0,,2,"[['BoulwareTBNegotiator@0', [4, 8, 8, 'premium']]]",[None],BoulwareTBNegotiator@0,,"[['BoulwareTBNegotiator@0', None]]","(0.5873015873015872, 0.5904521398386507)","[1.0, 1.0]","[0.0, 0.023809523809523808]","(0.002193248997500751, 0.0007754352238636291)","['BoulwareTBNegotiator', 'SmartAspirationNegotiator']",,0ErAvuMCp44,0.037517416989430785,"['BoulwareTBNegotiator@0', 'SmartAspirationNegotiator@1']","['BoulwareTBNegotiator@0', 'SmartAspirationNegotiator@1']","['negmas.gb.negotiators.timebased.BoulwareTBNegotiator', 'src.negotiators.SmartAspirationNegotiator']","[0.019128834013827145, 0.015196869266219437]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 1, 'n_repetitions': 2}",S1_B,0ErAvuMCp44,negmas.sao.mechanism.SAOMechanism,0ErAvuMCp44,41,0.032482959,,1,2,0.9829625189076004,0.9657533700827802,0.9788365509746099,0.9788365509746099,0.947855343839237,0.9788365509746099,0.9788365509746099,negmas.preferences.ops.OutcomeOptimality,0.9788365509746099
540,False,False,True,36,0.029822458,0.7254901960784313,False,False,"(4, 10, 2, 'basic')",,2,False,,,,{},,[],"[4, 10, 2, 'basic']",GeniusBOABaselineNegotiator@1,,2,[],"[None, None]",GeniusBOABaselineNegotiator@1,,[],"(0.34437946718648477, 0.797328273877102)","[1.0, 1.0]","[0.046783625730994156, 0.09356725146198831]","(0.0007442816259952948, 0.0008771261662935939)","['LinearTBNegotiator', 'GeniusBOABaselineNegotiator']",,nSoxlZ4gtRg,0.03002570802345872,"['LinearTBNegotiator@0', 'GeniusBOABaselineNegotiator@1']","['LinearTBNegotiator@0', 'GeniusBOABaselineNegotiator@1']","['negmas.gb.negotiators.timebased.LinearTBNegotiator', 'src.negotiators.GeniusBOABaselineNegotiator']","[0.02006800170056522, 0.0070802910486236215]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 0, 'n_repetitions': 2}",S0_F-1,nSoxlZ4gtRg,negmas.sao.mechanism.SAOMechanism,nSoxlZ4gtRg,36,0.029822458,,0,2,0.9337405687728075,0.6988246083002407,0.6988246083002407,0.6843837722421124,0.7549382824144538,0.6843837722421124,0.6843837722421124,negmas.preferences.ops.OutcomeOptimality,0.6988246083002407
541,False,False,True,36,0.029180792,0.7254901960784313,False,False,"(8, 10, 7, 'basic')",,2,False,,,,{},,[],"[8, 10, 7, 'basic']",GeniusBOABaselineNegotiator@1,,2,[],"[None, None]",GeniusBOABaselineNegotiator@1,,[],"(0.328042328042328, 0.7822283931139397)","[1.0, 1.0]","[0.0, 0.023809523809523808]","(0.002193248997500751, 0.0007754352238636291)","['LinearTBNegotiator', 'GeniusBOABaselineNegotiator']",,iTlRnsSLxyM,0.02941312501206994,"['LinearTBNegotiator@0', 'GeniusBOABaselineNegotiator@1']","['LinearTBNegotiator@0', 'GeniusBOABaselineNegotiator@1']","['negmas.gb.negotiators.timebased.LinearTBNegotiator', 'src.negotiators.GeniusBOABaselineNegotiator']","[0.020260761899407953, 0.006375679804477841]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 1, 'n_repetitions': 2}",S1_B,iTlRnsSLxyM,negmas.sao.mechanism.SAOMechanism,iTlRnsSLxyM,36,0.029180792,,1,2,0.9889059294623107,0.7428511964925584,0.7649272400742826,0.7649272400742826,0.8935450696569122,0.7649272400742826,0.7649272400742826,negmas.preferences.ops.OutcomeOptimality,0.7649272400742826
542,False,False,True,30,0.040287042,0.6078431372549019,False,False,"(9, 1, 8, 'standard')",,2,False,,,,{},,[],"[9, 1, 8, 'standard']",BoulwareTBNegotiator@0,,2,"[['BoulwareTBNegotiator@0', [9, 1, 8, 'standard']]]",[None],BoulwareTBNegotiator@0,,"[['BoulwareTBNegotiator@0', None]]","(0.8888888888888888, 0.25438596491228077)","[1.0, 1.0]","[0.046783625730994156, 0.09356725146198831]","(0.0007811278057266481, 0.0009639366705748589)","['BoulwareTBNegotiator', 'ConcederTBNegotiator']",,nj8pgwRdjng,0.040523250005207956,"['BoulwareTBNegotiator@0', 'ConcederTBNegotiator@1']","['BoulwareTBNegotiator@0', 'ConcederTBNegotiator@1']","['negmas.gb.negotiators.timebased.BoulwareTBNegotiator', 'negmas.gb.negotiators.timebased.ConcederTBNegotiator']","[0.015712583088316023, 0.022470496071036905]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 1, 'n_repetitions': 2}",S5_F-1,nj8pgwRdjng,negmas.sao.mechanism.SAOMechanism,nj8pgwRdjng,30,0.040287042,,1,2,1.0,0.590083685965619,0.590083685965619,0.6069419837946906,0.755974513803547,0.6069419837946906,0.6069419837946906,negmas.preferences.ops.OutcomeOptimality,0.6069419837946906
543,False,False,True,32,0.032309709,0.6470588235294118,False,False,"(9, 3, 7, 'basic')",,2,False,,,,{},,[],"[9, 3, 7, 'basic']",GeniusBOABaselineNegotiator@1,,2,[],"[None, None]",GeniusBOABaselineNegotiator@1,,[],"(0.11695906432748537, 0.8830409356725145)","[1.0, 1.0]","[0.0, 0.0]","(0.004370114375307104, 0.0034960628013070215)","['ConcederTBNegotiator', 'GeniusBOABaselineNegotiator']",,CH8rA1biATs,0.032547916052863,"['ConcederTBNegotiator@0', 'GeniusBOABaselineNegotiator@1']","['ConcederTBNegotiator@0', 'GeniusBOABaselineNegotiator@1']","['negmas.gb.negotiators.timebased.ConcederTBNegotiator', 'src.negotiators.GeniusBOABaselineNegotiator']","[0.023873375146649778, 0.006049121031537652]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 0, 'n_repetitions': 2}",S4_A,CH8rA1biATs,negmas.sao.mechanism.SAOMechanism,CH8rA1biATs,32,0.032309709,,0,2,0.9999999999999999,0.6140350877192983,0.6140350877192983,0.6198830409356726,0.9999999999999999,0.6140350877192983,0.6198830409356726,negmas.preferences.ops.OutcomeOptimality,0.6140350877192983
544,False,False,True,36,0.040776041,0.7254901960784313,False,False,"(5, 3, 9, 'standard')",,2,False,,,,{},,[],"[5, 3, 9, 'standard']",BoulwareTBNegotiator@1,,2,[],"[None, None]",BoulwareTBNegotiator@1,,[],"(0.3174603174603175, 0.7857142857142857)","[1.0, 1.0]","[0.0, 0.023809523809523808]","(0.002193248997500751, 0.0007754352238636291)","['LinearTBNegotiator', 'BoulwareTBNegotiator']",,Wfab6DaQfws,0.04108691698638722,"['LinearTBNegotiator@0', 'BoulwareTBNegotiator@1']","['LinearTBNegotiator@0', 'BoulwareTBNegotiator@1']","['negmas.gb.negotiators.timebased.LinearTBNegotiator', 'negmas.gb.negotiators.timebased.BoulwareTBNegotiator']","[0.02067154599353671, 0.01749611389823258]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 0, 'n_repetitions': 2}",S1_B,Wfab6DaQfws,negmas.sao.mechanism.SAOMechanism,Wfab6DaQfws,36,0.040776041,,0,2,0.9912092750886039,0.7350807129090169,0.7571573201665989,0.7571573201665989,0.8878341190613523,0.7571573201665989,0.7571573201665989,negmas.preferences.ops.OutcomeOptimality,0.7571573201665989
545,False,False,True,29,0.033380333,0.5882352941176471,False,False,"(9, 5, 8, 'basic')",,2,False,,,,{},,[],"[9, 5, 8, 'basic']",ConcederTBNegotiator@0,,2,"[['ConcederTBNegotiator@0', [9, 5, 8, 'basic']]]",[None],ConcederTBNegotiator@0,,"[['ConcederTBNegotiator@0', None]]","(0.1375661375661376, 0.9079124572989682)","[1.0, 1.0]","[0.0, 0.023809523809523808]","(0.002193248997500751, 0.0007754352238636291)","['ConcederTBNegotiator', 'GeniusBOABaselineNegotiator']",,o5KdZXc_iFE,0.03371554199839011,"['ConcederTBNegotiator@0', 'GeniusBOABaselineNegotiator@1']","['ConcederTBNegotiator@0', 'GeniusBOABaselineNegotiator@1']","['negmas.gb.negotiators.timebased.ConcederTBNegotiator', 'src.negotiators.GeniusBOABaselineNegotiator']","[0.024030620988924056, 0.0071159988874569535]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 1, 'n_repetitions': 2}",S1_B,o5KdZXc_iFE,negmas.sao.mechanism.SAOMechanism,o5KdZXc_iFE,29,0.033380333,,1,2,1.0,0.5796181182470082,0.601689676597047,0.601689676597047,0.8414004134961494,0.601689676597047,0.601689676597047,negmas.preferences.ops.OutcomeOptimality,0.601689676597047
546,False,False,True,42,0.023259458,0.8431372549019608,False,False,"(9, 4, 0, 'basic')",,2,False,,,,{},,[],"[9, 4, 0, 'basic']",SmartAspirationNegotiator@1,,2,[],"[None, None]",SmartAspirationNegotiator@1,,[],"(0.6170212765957446, 0.5918734261726876)","[0.9999999999999999, 0.9999999999999999]","[0.016366612111292964, 0.0]","(0.0006426653306037134, 0.0012950634439420957)","['GeniusBOABaselineNegotiator', 'SmartAspirationNegotiator']",,-oimK4yKJog,0.029370292031671852,"['GeniusBOABaselineNegotiator@0', 'SmartAspirationNegotiator@1']","['GeniusBOABaselineNegotiator@0', 'SmartAspirationNegotiator@1']","['src.negotiators.GeniusBOABaselineNegotiator', 'src.negotiators.SmartAspirationNegotiator']","[0.008632413519080728, 0.017135288449935615]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 0, 'n_repetitions': 2}",S2_E-1,-oimK4yKJog,negmas.sao.mechanism.SAOMechanism,-oimK4yKJog,42,0.023259458,,0,2,1.0,0.962744468605478,1.0,0.9832225744061249,0.9841741547480721,0.9832225744061249,0.9832225744061249,negmas.preferences.ops.OutcomeOptimality,1.0
547,False,False,True,36,0.070169833,0.7254901960784313,False,False,"(4, 10, 2, 'basic')",,2,False,,,,{},,[],"[4, 10, 2, 'basic']",GeniusBOABaselineNegotiator@1,,2,[],"[None, None]",GeniusBOABaselineNegotiator@1,,[],"(0.34437946718648477, 0.797328273877102)","[1.0, 1.0]","[0.046783625730994156, 0.09356725146198831]","(0.0007811278057266481, 0.0009639366705748589)","['LinearTBNegotiator', 'GeniusBOABaselineNegotiator']",,GXqLw7y9Vz4,0.07047933299327269,"['LinearTBNegotiator@0', 'GeniusBOABaselineNegotiator@1']","['LinearTBNegotiator@0', 'GeniusBOABaselineNegotiator@1']","['negmas.gb.negotiators.timebased.LinearTBNegotiator', 'src.negotiators.GeniusBOABaselineNegotiator']","[0.05946637719171122, 0.007976286229677498]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 0, 'n_repetitions': 2}",S5_F-1,GXqLw7y9Vz4,negmas.sao.mechanism.SAOMechanism,GXqLw7y9Vz4,36,0.070169833,,0,2,0.9337405687728075,0.6988246083002407,0.6988246083002407,0.6843837722421124,0.7549382824144538,0.6843837722421124,0.6843837722421124,negmas.preferences.ops.OutcomeOptimality,0.6988246083002407
548,False,False,True,32,0.035086917,0.6470588235294118,False,False,"(9, 10, 9, 'basic')",,2,False,,,,{},,[],"[9, 10, 9, 'basic']",GeniusBOABaselineNegotiator@1,,2,[],"[None, None]",GeniusBOABaselineNegotiator@1,,[],"(0.5935672514619883, 0.868421052631579)","[1.0, 1.0]","[0.09356725146198831, 0.046783625730994156]","(0.0009639366705748589, 0.0007811278057266481)","['ConcederTBNegotiator', 'GeniusBOABaselineNegotiator']",,XloFFMgJAN4,0.03538633300922811,"['ConcederTBNegotiator@0', 'GeniusBOABaselineNegotiator@1']","['ConcederTBNegotiator@0', 'GeniusBOABaselineNegotiator@1']","['negmas.gb.negotiators.timebased.ConcederTBNegotiator', 'src.negotiators.GeniusBOABaselineNegotiator']","[0.024730963225010782, 0.00797208136646077]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 0, 'n_repetitions': 2}",S5_F,XloFFMgJAN4,negmas.sao.mechanism.SAOMechanism,XloFFMgJAN4,32,0.035086917,,0,2,1.0,0.8324241332371594,0.8324241332371594,0.8513976513554027,0.9667193271145101,0.8513976513554027,0.8513976513554027,negmas.preferences.ops.OutcomeOptimality,0.8513976513554027
549,False,False,True,43,0.018680834,0.8627450980392157,False,False,"(7, 10, 8, 'standard')",,2,False,,,,{},,[],"[7, 10, 8, 'standard']",GeniusBOABaselineNegotiator@1,,2,[],"[None, None]",GeniusBOABaselineNegotiator@1,,[],"(0.7894736842105263, 0.559779077322937)","[1.0, 1.0]","[0.09356725146198831, 0.046783625730994156]","(0.0009639366705748589, 0.0007811278057266481)","['GeniusBOABaselineNegotiator', 'GeniusBOABaselineNegotiator']",,k2raWGRilvs,0.018948292010463774,"['GeniusBOABaselineNegotiator@0', 'GeniusBOABaselineNegotiator@1']","['GeniusBOABaselineNegotiator@0', 'GeniusBOABaselineNegotiator@1']","['src.negotiators.GeniusBOABaselineNegotiator', 'src.negotiators.GeniusBOABaselineNegotiator']","[0.007821209554094821, 0.007783865905366838]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 1, 'n_repetitions': 2}",S5_F,k2raWGRilvs,negmas.sao.mechanism.SAOMechanism,k2raWGRilvs,43,0.018680834,,1,2,0.9573599675039428,0.8625646620321361,0.8625646620321361,0.8474798110912376,0.8921745256681245,0.8474798110912376,0.8474798110912376,negmas.preferences.ops.OutcomeOptimality,0.8625646620321361
550,False,False,True,26,0.037468125,0.5294117647058824,False,False,"(0, 10, 2, 'premium')",,2,False,,,,{},,[],"[0, 10, 2, 'premium']",BoulwareTBNegotiator@0,,2,"[['BoulwareTBNegotiator@0', [0, 10, 2, 'premium']]]",[None],BoulwareTBNegotiator@0,,"[['BoulwareTBNegotiator@0', None]]","(0.9365079365079365, 0.2595117842050396)","[1.0, 1.0]","[0.0, 0.023809523809523808]","(0.002193248997500751, 0.0007754352238636291)","['BoulwareTBNegotiator', 'ConcederTBNegotiator']",,-V-IXO2xcIk,0.03817020897986367,"['BoulwareTBNegotiator@0', 'ConcederTBNegotiator@1']","['BoulwareTBNegotiator@0', 'ConcederTBNegotiator@1']","['negmas.gb.negotiators.timebased.BoulwareTBNegotiator', 'negmas.gb.negotiators.timebased.ConcederTBNegotiator']","[0.014844169723801315, 0.020938001689501107]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 1, 'n_repetitions': 2}",S1_B,-V-IXO2xcIk,negmas.sao.mechanism.SAOMechanism,-V-IXO2xcIk,26,0.037468125,,1,2,1.0,0.67706503438979,0.6559033950247126,0.6559033950247126,0.9625558021943916,0.6559033950247126,0.6559033950247126,negmas.preferences.ops.OutcomeOptimality,0.67706503438979
551,False,False,True,38,0.033167792,0.7647058823529411,False,False,"(2, 5, 2, 'premium')",,2,False,,,,{},,[],"[2, 5, 2, 'premium']",SmartAspirationNegotiator@1,,2,[],"[None, None]",SmartAspirationNegotiator@1,,[],"(0.2631578947368421, 0.7368421052631577)","[1.0, 1.0]","[0.0, 0.0]","(0.0034960628013070215, 0.004370114375307104)","['LinearTBNegotiator', 'SmartAspirationNegotiator']",,zLnQ8s7Ueic,0.03816724999342114,"['LinearTBNegotiator@0', 'SmartAspirationNegotiator@1']","['LinearTBNegotiator@0', 'SmartAspirationNegotiator@1']","['negmas.gb.negotiators.timebased.LinearTBNegotiator', 'src.negotiators.SmartAspirationNegotiator']","[0.02238430018769577, 0.012617619417142123]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 1, 'n_repetitions': 2}",S4_A-1,zLnQ8s7Ueic,negmas.sao.mechanism.SAOMechanism,zLnQ8s7Ueic,38,0.033167792,,1,2,0.9999999999999999,0.7660818713450294,0.7660818713450294,0.7660818713450294,0.9999999999999998,0.7660818713450294,0.7660818713450294,negmas.preferences.ops.OutcomeOptimality,0.7660818713450294
552,False,False,True,5,0.016587792,0.11764705882352941,False,False,"(9, 10, 2, 'standard')",,2,False,,,,{},,[],"[9, 10, 2, 'standard']",ConcederTBNegotiator@0,,2,"[['ConcederTBNegotiator@0', [9, 10, 2, 'standard']]]",[None],ConcederTBNegotiator@0,,"[['ConcederTBNegotiator@0', None]]","(0.44971813056919435, 0.5331541218637992)","[0.9999999999999999, 0.9999999999999999]","[0.016366612111292964, 0.0]","(0.0007574209704742231, 0.0010624744725208587)","['ConcederTBNegotiator', 'ConcederTBNegotiator']",,IkPs0rzy-5E,0.016916666005272418,"['ConcederTBNegotiator@0', 'ConcederTBNegotiator@1']","['ConcederTBNegotiator@0', 'ConcederTBNegotiator@1']","['negmas.gb.negotiators.timebased.ConcederTBNegotiator', 'negmas.gb.negotiators.timebased.ConcederTBNegotiator']","[0.0086497109150514, 0.007806084875483066]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 1, 'n_repetitions': 2}",S3_E-1,IkPs0rzy-5E,negmas.sao.mechanism.SAOMechanism,IkPs0rzy-5E,5,0.016587792,,1,2,0.8829793189802546,0.8750503643735918,0.8735938136947262,0.8829793189802546,0.8001668516276624,0.8829793189802546,0.8829793189802546,negmas.preferences.ops.OutcomeOptimality,0.8829793189802546
553,False,False,True,42,0.044575208,0.8431372549019608,False,False,"(7, 9, 4, 'basic')",,2,False,,,,{},,[],"[7, 9, 4, 'basic']",BoulwareTBNegotiator@1,,2,[],"[None, None]",BoulwareTBNegotiator@1,,[],"(0.584795321637427, 0.6217898560631812)","[1.0, 1.0]","[0.046783625730994156, 0.09356725146198831]","(0.0007442816259952948, 0.0008771261662935939)","['BoulwareTBNegotiator', 'BoulwareTBNegotiator']",,viUHHwZI3YM,0.04488166602095589,"['BoulwareTBNegotiator@0', 'BoulwareTBNegotiator@1']","['BoulwareTBNegotiator@0', 'BoulwareTBNegotiator@1']","['negmas.gb.negotiators.timebased.BoulwareTBNegotiator', 'negmas.gb.negotiators.timebased.BoulwareTBNegotiator']","[0.02053816494299099, 0.020802376908250153]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 0, 'n_repetitions': 2}",S0_F-1,viUHHwZI3YM,negmas.sao.mechanism.SAOMechanism,viUHHwZI3YM,42,0.044575208,,0,2,0.8418817572733157,0.8356322357077108,0.8356322357077108,0.834585113574342,0.7978375803876622,0.834585113574342,0.834585113574342,negmas.preferences.ops.OutcomeOptimality,0.8356322357077108
554,False,False,True,42,0.034145041,0.8431372549019608,False,False,"(4, 8, 8, 'premium')",,2,False,,,,{},,[],"[4, 8, 8, 'premium']",BoulwareTBNegotiator@1,,2,[],"[None, None]",BoulwareTBNegotiator@1,,[],"(0.5904521398386507, 0.5873015873015872)","[1.0, 1.0]","[0.023809523809523808, 0.0]","(0.0007754352238636291, 0.002193248997500751)","['SmartAspirationNegotiator', 'BoulwareTBNegotiator']",,6mQC_FE4Es4,0.03942950000055134,"['SmartAspirationNegotiator@0', 'BoulwareTBNegotiator@1']","['SmartAspirationNegotiator@0', 'BoulwareTBNegotiator@1']","['src.negotiators.SmartAspirationNegotiator', 'negmas.gb.negotiators.timebased.BoulwareTBNegotiator']","[0.016722173371817917, 0.01937099517090246]",50,inf,50,inf,0.0,0.0,inf,inf,"{'rep': 0, 'n_repetitions': 2}",S1_B-1,6mQC_FE4Es4,negmas.sao.mechanism.SAOMechanism,6mQC_FE4Es4,42,0.034145041,,0,2,0.9829625189076004,0.9657533700827802,0.9788365509746099,0.9788365509746099,0.947855343839237,0.9788365509746099,0.9788365509746099,negmas.preferences.ops.OutcomeOptimality,0.9788365509746099
