index,strategy,utility,reserved_value,advantage,partner_welfare,welfare,scenario,partners,time,negotiator_id,has_error,self_error,mechanism_error,error_details,mechanism_name,nash_optimality,kalai_optimality,ks_optimality,max_welfare_optimality,pareto_optimality,fairness,modified_kalai_optimality,modified_ks_optimality
72,SmartAspirationNegotiator,0.5918734261726876,0.0012950634439420957,0.5913441909732625,0.6170212765957446,0.6044473513842161,S2_E,BoulwareTBNegotiator,0.015867614652961493,SmartAspirationNegotiator@0,False,False,False,,Xc2QQlzuM5Q,0.962744468605478,1.0,0.9832225744061249,0.9841741547480721,1.0,1.0,0.9832225744061249,0.9832225744061249
73,BoulwareTBNegotiator,0.6170212765957446,0.0006426653306037134,0.6167749911687485,0.5918734261726876,0.6044473513842161,S2_E,SmartAspirationNegotiator,0.019323232991155237,BoulwareTBNegotiator@1,False,False,False,,Xc2QQlzuM5Q,0.962744468605478,1.0,0.9832225744061249,0.9841741547480721,1.0,1.0,0.9832225744061249,0.9832225744061249
74,BoulwareTBNegotiator,0.503182396799418,0.0006426653306037134,0.5028629040232768,0.5465949820788529,0.5248886894391355,S2_E-1,GeniusBOABaselineNegotiator,0.02059729426400736,BoulwareTBNegotiator@0,False,False,False,,jYpQcScfnLo,0.9101795645181664,0.9126584534033798,0.9210437943802361,0.8546350332788867,0.9210437943802361,0.9210437943802361,0.9210437943802361,0.9210437943802361
75,GeniusBOABaselineNegotiator,0.5465949820788529,0.0012950634439420957,0.546007032382685,0.503182396799418,0.5248886894391355,S2_E-1,BoulwareTBNegotiator,0.007242620224133134,GeniusBOABaselineNegotiator@1,False,False,False,,jYpQcScfnLo,0.9101795645181664,0.9126584534033798,0.9210437943802361,0.8546350332788867,0.9210437943802361,0.9210437943802361,0.9210437943802361,0.9210437943802361
76,SmartAspirationNegotiator,0.5564516129032258,0.0012950634439420957,0.5558764447221919,0.6563011456628477,0.6063763792830368,S2_E,GeniusBOABaselineNegotiator,0.01618729333858937,SmartAspirationNegotiator@0,False,False,False,,huv1MywhJh0,0.9259475513173088,0.9622920760502182,0.9456457474034602,0.9873150393883301,1.0,0.9622920760502182,0.9456457474034602,0.9456457474034602
77,GeniusBOABaselineNegotiator,0.6563011456628477,0.0006426653306037134,0.6560801202796461,0.5564516129032258,0.6063763792830368,S2_E,SmartAspirationNegotiator,0.007369960541836917,GeniusBOABaselineNegotiator@1,False,False,False,,huv1MywhJh0,0.9259475513173088,0.9622920760502182,0.9456457474034602,0.9873150393883301,1.0,0.9622920760502182,0.9456457474034602,0.9456457474034602
78,GeniusBOABaselineNegotiator,0.7573099415204678,0.0007811278057266481,0.7571202213719327,0.7543859649122808,0.7558479532163743,S5_F-1,SmartAspirationNegotiator,0.007334889378398657,GeniusBOABaselineNegotiator@0,False,False,False,,VZV8RHntwNU,0.9807999989329749,0.9807999989329749,1.0,0.9995877842364035,1.0,1.0,1.0,1.0
79,SmartAspirationNegotiator,0.7543859649122808,0.0009639366705748589,0.7541489800986998,0.7573099415204678,0.7558479532163743,S5_F-1,GeniusBOABaselineNegotiator,0.01449541631154716,SmartAspirationNegotiator@1,False,False,False,,VZV8RHntwNU,0.9807999989329749,0.9807999989329749,1.0,0.9995877842364035,1.0,1.0,1.0,1.0
80,ConcederTBNegotiator,0.15384615384615385,0.0007574209704742231,0.15320477338381733,0.9232683981793433,0.5385572760127486,S3_E-1,GeniusBOABaselineNegotiator,0.020191795891150832,ConcederTBNegotiator@0,False,False,False,,xHtvq6ymw-E,0.6276054466489961,0.5939791687865419,0.6107442472375311,0.8768905193967101,1.0,0.6276054466489961,0.6107442472375311,0.6107442472375311
81,GeniusBOABaselineNegotiator,0.9232683981793433,0.0010624744725208587,0.9231867861004228,0.15384615384615385,0.5385572760127486,S3_E-1,ConcederTBNegotiator,0.032045621948782355,GeniusBOABaselineNegotiator@1,False,False,False,,xHtvq6ymw-E,0.6276054466489961,0.5939791687865419,0.6107442472375311,0.8768905193967101,1.0,0.6276054466489961,0.6107442472375311,0.6107442472375311
82,SmartAspirationNegotiator,0.8778427550357375,0.0007442816259952948,0.8777517679227921,0.2059779077322937,0.5419103313840156,S0_F-1,ConcederTBNegotiator,0.013134334760252386,SmartAspirationNegotiator@0,False,False,False,,L9OjxdfcWuA,0.5566644835268639,0.5566644835268639,0.5731311073045606,0.7166612611675568,0.977991611797476,0.5731311073045606,0.5731311073045606,0.5731311073045606
83,ConcederTBNegotiator,0.2059779077322937,0.0008771261662935939,0.2052808387611162,0.8778427550357375,0.5419103313840156,S0_F-1,SmartAspirationNegotiator,0.022280620236415416,ConcederTBNegotiator@1,False,False,False,,L9OjxdfcWuA,0.5566644835268639,0.5566644835268639,0.5731311073045606,0.7166612611675568,0.977991611797476,0.5731311073045606,0.5731311073045606,0.5731311073045606
84,LinearTBNegotiator,0.48862897985705,0.0009639366705748589,0.48813557496739834,0.8700454840805718,0.6793372319688109,S5_F,SmartAspirationNegotiator,0.018014289787970483,LinearTBNegotiator@0,False,False,False,,YUnWa9pa3bk,0.7625130806021299,0.7625130806021299,0.7805360810361862,0.8984044946650847,1.0,0.7805360810361862,0.7805360810361862,0.7805360810361862
85,SmartAspirationNegotiator,0.8700454840805718,0.0007811278057266481,0.8699438936395891,0.48862897985705,0.6793372319688109,S5_F,LinearTBNegotiator,0.013068339321762323,SmartAspirationNegotiator@1,False,False,False,,YUnWa9pa3bk,0.7625130806021299,0.7625130806021299,0.7805360810361862,0.8984044946650847,1.0,0.7805360810361862,0.7805360810361862,0.7805360810361862
86,GeniusBOABaselineNegotiator,0.868421052631579,0.0007442816259952948,0.8683230478955606,0.5935672514619883,0.7309941520467836,S0_F-1,LinearTBNegotiator,0.006794671586249024,GeniusBOABaselineNegotiator@0,False,False,False,,5NzfQItp5Cc,0.8324241332371594,0.8324241332371594,0.8513976513554027,0.9667193271145101,1.0,0.8513976513554027,0.8513976513554027,0.8513976513554027
87,LinearTBNegotiator,0.5935672514619883,0.0008771261662935939,0.5932104456997367,0.868421052631579,0.7309941520467836,S0_F-1,GeniusBOABaselineNegotiator,0.01765436789719388,LinearTBNegotiator@1,False,False,False,,5NzfQItp5Cc,0.8324241332371594,0.8324241332371594,0.8513976513554027,0.9667193271145101,1.0,0.8513976513554027,0.8513976513554027,0.8513976513554027
88,GeniusBOABaselineNegotiator,0.6933073424301495,0.0009639366705748589,0.6930114248851488,0.7063027940220923,0.6998050682261209,S5_F,BoulwareTBNegotiator,0.007322795514483005,GeniusBOABaselineNegotiator@0,False,False,False,,_od8fwCEq7E,0.9346036197574028,0.9346036197574028,0.9395037748202615,0.9254726358242911,0.9462663627744217,0.9395037748202615,0.9395037748202615,0.9395037748202615
89,BoulwareTBNegotiator,0.7063027940220923,0.0007811278057266481,0.7060731996254714,0.6933073424301495,0.6998050682261209,S5_F,GeniusBOABaselineNegotiator,0.018418824358377606,BoulwareTBNegotiator@1,False,False,False,,_od8fwCEq7E,0.9346036197574028,0.9346036197574028,0.9395037748202615,0.9254726358242911,0.9462663627744217,0.9395037748202615,0.9395037748202615,0.9395037748202615
90,SmartAspirationNegotiator,0.9473684210526316,0.0008771261662935939,0.947322215989894,0.17251461988304095,0.5599415204678363,S0_F,ConcederTBNegotiator,0.013060288154520094,SmartAspirationNegotiator@0,False,False,False,,qu6246Y7uDw,0.5487427081223939,0.5487427081223939,0.5318374353927556,0.7405070045697147,0.9816984826275842,0.5487427081223939,0.5318374353927556,0.5318374353927556
91,ConcederTBNegotiator,0.17251461988304095,0.0007442816259952948,0.17189827898763638,0.9473684210526316,0.5599415204678363,S0_F,SmartAspirationNegotiator,0.0214449517079629,ConcederTBNegotiator@1,False,False,False,,qu6246Y7uDw,0.5487427081223939,0.5487427081223939,0.5318374353927556,0.7405070045697147,0.9816984826275842,0.5487427081223939,0.5318374353927556,0.5318374353927556
92,LinearTBNegotiator,0.5304659498207884,0.0010624744725208587,0.5299665512802929,0.5653755228223313,0.5479207363215599,S3_E,LinearTBNegotiator,0.014990040101110935,LinearTBNegotiator@0,False,False,False,,kdY0aV7GR-I,0.9218443521335803,0.942796874646565,0.9422771620333915,0.8921363065009765,0.942796874646565,0.942796874646565,0.9422771620333915,0.9422771620333915
93,LinearTBNegotiator,0.5653755228223313,0.0007574209704742231,0.5650460796018317,0.5304659498207884,0.5479207363215599,S3_E,LinearTBNegotiator,0.014222534256987274,LinearTBNegotiator@1,False,False,False,,kdY0aV7GR-I,0.9218443521335803,0.942796874646565,0.9422771620333915,0.8921363065009765,0.942796874646565,0.942796874646565,0.9422771620333915,0.9422771620333915
94,ConcederTBNegotiator,0.15384615384615385,0.0007574209704742231,0.15320477338381733,0.9232683981793433,0.5385572760127486,S3_E-1,BoulwareTBNegotiator,0.020666668191552162,ConcederTBNegotiator@0,False,False,False,,vfXiySCzsDA,0.6276054466489961,0.5939791687865419,0.6107442472375311,0.8768905193967101,1.0,0.6276054466489961,0.6107442472375311,0.6107442472375311
95,BoulwareTBNegotiator,0.9232683981793433,0.0010624744725208587,0.9231867861004228,0.15384615384615385,0.5385572760127486,S3_E-1,ConcederTBNegotiator,0.014754909963812679,BoulwareTBNegotiator@1,False,False,False,,vfXiySCzsDA,0.6276054466489961,0.5939791687865419,0.6107442472375311,0.8768905193967101,1.0,0.6276054466489961,0.6107442472375311,0.6107442472375311
96,ConcederTBNegotiator,0.5935672514619883,0.0008771261662935939,0.5932104456997367,0.868421052631579,0.7309941520467836,S0_F,GeniusBOABaselineNegotiator,0.023157332907430828,ConcederTBNegotiator@0,False,False,False,,YU2jsCJlRkw,0.8324241332371594,0.8324241332371594,0.8513976513554027,0.9667193271145101,1.0,0.8513976513554027,0.8513976513554027,0.8513976513554027
97,GeniusBOABaselineNegotiator,0.868421052631579,0.0007442816259952948,0.8683230478955606,0.5935672514619883,0.7309941520467836,S0_F,ConcederTBNegotiator,0.007097709167283028,GeniusBOABaselineNegotiator@1,False,False,False,,YU2jsCJlRkw,0.8324241332371594,0.8324241332371594,0.8513976513554027,0.9667193271145101,1.0,0.8513976513554027,0.8513976513554027,0.8513976513554027
98,SmartAspirationNegotiator,0.5918734261726876,0.0012950634439420957,0.5913441909732625,0.6170212765957446,0.6044473513842161,S2_E,BoulwareTBNegotiator,0.01552853937027976,SmartAspirationNegotiator@0,False,False,False,,tzYcBCpUVA8,0.962744468605478,1.0,0.9832225744061249,0.9841741547480721,1.0,1.0,0.9832225744061249,0.9832225744061249
99,BoulwareTBNegotiator,0.6170212765957446,0.0006426653306037134,0.6167749911687485,0.5918734261726876,0.6044473513842161,S2_E,SmartAspirationNegotiator,0.019474998174700886,BoulwareTBNegotiator@1,False,False,False,,tzYcBCpUVA8,0.962744468605478,1.0,0.9832225744061249,0.9841741547480721,1.0,1.0,0.9832225744061249,0.9832225744061249
100,ConcederTBNegotiator,0.5968161143599741,0.0009639366705748589,0.5964270956382094,0.5838206627680312,0.5903183885640026,S5_F,ConcederTBNegotiator,0.006739000964444131,ConcederTBNegotiator@0,False,False,False,,wHkj67_qmQo,0.8213816800521802,0.8213816800521802,0.8218283087855961,0.7806795632742511,0.8338690225980921,0.8218283087855961,0.8218283087855961,0.8218283087855961
101,ConcederTBNegotiator,0.5838206627680312,0.0007811278057266481,0.5834953193807842,0.5968161143599741,0.5903183885640026,S5_F,ConcederTBNegotiator,0.006434875947888941,ConcederTBNegotiator@1,False,False,False,,wHkj67_qmQo,0.8213816800521802,0.8213816800521802,0.8218283087855961,0.7806795632742511,0.8338690225980921,0.8218283087855961,0.8218283087855961,0.8218283087855961
102,BoulwareTBNegotiator,0.7539135594696658,0.0010624744725208587,0.7536518208179329,0.3166030187306783,0.535258289100172,S3_E,LinearTBNegotiator,0.017930580012034625,BoulwareTBNegotiator@0,False,False,False,,LPr_FCdkwNk,0.7874967847247605,0.7566580799973476,0.7733644806400886,0.8715190380778248,0.9676090921129151,0.7874967847247605,0.7733644806400886,0.7733644806400886
103,LinearTBNegotiator,0.3166030187306783,0.0007574209704742231,0.3160850071730895,0.7539135594696658,0.535258289100172,S3_E,BoulwareTBNegotiator,0.01936945685883984,LinearTBNegotiator@1,False,False,False,,LPr_FCdkwNk,0.7874967847247605,0.7566580799973476,0.7733644806400886,0.8715190380778248,0.9676090921129151,0.7874967847247605,0.7733644806400886,0.7733644806400886
104,GeniusBOABaselineNegotiator,0.49405692864529305,0.0012950634439420957,0.49340085060618105,0.5633751591198399,0.5287160438825664,S2_E,BoulwareTBNegotiator,0.0072679627337493,GeniusBOABaselineNegotiator@0,False,False,False,,5jx7bMOYrco,0.8961624518430267,0.9204659248418944,0.9173845975320372,0.8608668139553324,0.9213631521657724,0.9204659248418944,0.9173845975320372,0.9173845975320372
105,BoulwareTBNegotiator,0.5633751591198399,0.0006426653306037134,0.5630943750219208,0.49405692864529305,0.5287160438825664,S2_E,GeniusBOABaselineNegotiator,0.019816619926132262,BoulwareTBNegotiator@1,False,False,False,,5jx7bMOYrco,0.8961624518430267,0.9204659248418944,0.9173845975320372,0.8608668139553324,0.9213631521657724,0.9204659248418944,0.9173845975320372,0.9173845975320372
106,BoulwareTBNegotiator,0.9365079365079365,0.002193248997500751,0.9363683765135155,0.2595117842050396,0.5980098603564881,S1_B,ConcederTBNegotiator,0.013509035867173225,BoulwareTBNegotiator@0,False,False,False,,m3mrdC8Ucog,0.67706503438979,0.6559033950247126,0.6559033950247126,0.9625558021943916,1.0,0.67706503438979,0.6559033950247126,0.6559033950247126
107,ConcederTBNegotiator,0.2595117842050396,0.0007754352238636291,0.2589371379587156,0.9365079365079365,0.5980098603564881,S1_B,BoulwareTBNegotiator,0.0198920406983234,ConcederTBNegotiator@1,False,False,False,,m3mrdC8Ucog,0.67706503438979,0.6559033950247126,0.6559033950247126,0.9625558021943916,1.0,0.67706503438979,0.6559033950247126,0.6559033950247126
108,SmartAspirationNegotiator,0.7076023391812865,0.0034960628013070215,0.7065765122407014,0.2923976608187134,0.4999999999999999,S4_A-1,LinearTBNegotiator,0.012314707331825048,SmartAspirationNegotiator@0,False,False,False,,TCMUADBkgOs,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.9999999999999998,0.9999999999999999,0.7894736842105263,0.7953216374269007,0.7953216374269007
109,LinearTBNegotiator,0.2923976608187134,0.004370114375307104,0.28929178463007643,0.7076023391812865,0.4999999999999999,S4_A-1,SmartAspirationNegotiator,0.02123961760662496,LinearTBNegotiator@1,False,False,False,,TCMUADBkgOs,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.9999999999999998,0.9999999999999999,0.7894736842105263,0.7953216374269007,0.7953216374269007
110,GeniusBOABaselineNegotiator,0.6170212765957446,0.0007574209704742231,0.6167309806031204,0.5918734261726876,0.6044473513842161,S3_E-1,SmartAspirationNegotiator,0.007376833469606936,GeniusBOABaselineNegotiator@0,False,False,False,,7bvCK8pJu2w,0.962744468605478,1.0,0.9832225744061249,0.9841741547480721,1.0,1.0,0.9832225744061249,0.9832225744061249
111,SmartAspirationNegotiator,0.5918734261726876,0.0010624744725208587,0.5914393409019196,0.6170212765957446,0.6044473513842161,S3_E-1,GeniusBOABaselineNegotiator,0.01551928895059973,SmartAspirationNegotiator@1,False,False,False,,7bvCK8pJu2w,0.962744468605478,1.0,0.9832225744061249,0.9841741547480721,1.0,1.0,0.9832225744061249,0.9832225744061249
112,LinearTBNegotiator,0.26900584795321636,0.0034960628013070215,0.2664412806017537,0.7309941520467835,0.49999999999999994,S4_A-1,GeniusBOABaselineNegotiator,0.021166829974390566,LinearTBNegotiator@0,False,False,False,,PEhCdvo-inQ,0.7719298245614036,0.7719298245614036,0.7719298245614036,0.9999999999999999,0.9999999999999999,0.7719298245614036,0.7719298245614036,0.7719298245614036
113,GeniusBOABaselineNegotiator,0.7309941520467835,0.004370114375307104,0.7298134057271364,0.26900584795321636,0.49999999999999994,S4_A-1,LinearTBNegotiator,0.006394824653398246,GeniusBOABaselineNegotiator@1,False,False,False,,PEhCdvo-inQ,0.7719298245614036,0.7719298245614036,0.7719298245614036,0.9999999999999999,0.9999999999999999,0.7719298245614036,0.7719298245614036,0.7719298245614036
114,BoulwareTBNegotiator,0.7725532264198727,0.0008771261662935939,0.7723535517634607,0.7397660818713451,0.7561596541456088,S0_F,SmartAspirationNegotiator,0.01863429369404912,BoulwareTBNegotiator@0,False,False,False,,hARBmFp32pA,1.0,1.0,0.9807999989329749,1.0,1.0,1.0,0.9807999989329749,0.9807999989329749
115,SmartAspirationNegotiator,0.7397660818713451,0.0007442816259952948,0.7395722502823309,0.7725532264198727,0.7561596541456088,S0_F,BoulwareTBNegotiator,0.013870455557480454,SmartAspirationNegotiator@1,False,False,False,,hARBmFp32pA,1.0,1.0,0.9807999989329749,1.0,1.0,1.0,0.9807999989329749,0.9807999989329749
116,SmartAspirationNegotiator,0.7397660818713451,0.0007811278057266481,0.7395626470132772,0.7725532264198727,0.7561596541456088,S5_F-1,GeniusBOABaselineNegotiator,0.013836504658684134,SmartAspirationNegotiator@0,False,False,False,,XVU2td8E23k,1.0,1.0,0.9807999989329749,1.0,1.0,1.0,0.9807999989329749,0.9807999989329749
117,GeniusBOABaselineNegotiator,0.7725532264198727,0.0009639366705748589,0.7723337705926955,0.7397660818713451,0.7561596541456088,S5_F-1,SmartAspirationNegotiator,0.007004199957009405,GeniusBOABaselineNegotiator@1,False,False,False,,XVU2td8E23k,1.0,1.0,0.9807999989329749,1.0,1.0,1.0,0.9807999989329749,0.9807999989329749
118,ConcederTBNegotiator,0.1185236972314441,0.0010624744725208587,0.11758615504698254,0.8821603927986906,0.5003420450150674,S3_E,BoulwareTBNegotiator,0.022977293760050088,ConcederTBNegotiator@0,False,False,False,,v8dHeaYLh0E,0.575956136137469,0.6132082015172416,0.598227682953997,0.8146676598217358,0.9763036178091531,0.6132082015172416,0.598227682953997,0.598227682953997
119,BoulwareTBNegotiator,0.8821603927986906,0.0007574209704742231,0.8820710709548063,0.1185236972314441,0.5003420450150674,S3_E,ConcederTBNegotiator,0.015616952907294035,BoulwareTBNegotiator@1,False,False,False,,v8dHeaYLh0E,0.575956136137469,0.6132082015172416,0.598227682953997,0.8146676598217358,0.9763036178091531,0.6132082015172416,0.598227682953997,0.598227682953997
120,ConcederTBNegotiator,0.1490748497922465,0.0012950634439420957,0.1479714187234414,0.8952536824877251,0.5221642661399858,S2_E,GeniusBOABaselineNegotiator,0.02243080089101568,ConcederTBNegotiator@0,False,False,False,,hQAKUckInkk,0.5899418999499724,0.627175323667607,0.6118375432198896,0.8501990687710164,1.0,0.627175323667607,0.6118375432198896,0.6118375432198896
121,GeniusBOABaselineNegotiator,0.8952536824877251,0.0006426653306037134,0.8951863223709399,0.1490748497922465,0.5221642661399858,S2_E,ConcederTBNegotiator,0.006956625322345644,GeniusBOABaselineNegotiator@1,False,False,False,,hQAKUckInkk,0.5899418999499724,0.627175323667607,0.6118375432198896,0.8501990687710164,1.0,0.627175323667607,0.6118375432198896,0.6118375432198896
122,SmartAspirationNegotiator,0.7543859649122808,0.0009639366705748589,0.7541489800986998,0.7573099415204678,0.7558479532163743,S5_F,GeniusBOABaselineNegotiator,0.014705163950566202,SmartAspirationNegotiator@0,False,False,False,,dVyMthpX6mw,0.9807999989329749,0.9807999989329749,1.0,0.9995877842364035,1.0,1.0,1.0,1.0
