run_id,seed,profile_id,n_steps,n_agents,agreement,agreement_outcome,rounds,u_buyer,u_supplier_avg,u_supplier_min,u_supplier_max,welfare,min_utility,utility_range,pareto_distance,money_left_on_table,welfare_regret,nash_gap,strategy_buyer,strategy_supplier_1,u_supplier_1,strategy_supplier_2,u_supplier_2
12409,9,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,BoulwareTBNegotiator,0.6428559806173578
12410,10,M3,20,3,0,,2,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,BoulwareTBNegotiator,0.0009692888480767267
12411,11,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,BoulwareTBNegotiator,0.6428559806173578
12412,12,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,BoulwareTBNegotiator,0.6428559806173578
12413,13,M3,20,3,0,,9,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,BoulwareTBNegotiator,0.0009692888480767267
12414,14,M3,20,3,0,,1,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,BoulwareTBNegotiator,0.0009692888480767267
12415,15,M3,20,3,0,,16,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,BoulwareTBNegotiator,0.0009692888480767267
12416,16,M3,20,3,0,,0,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,BoulwareTBNegotiator,0.0009692888480767267
12417,17,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,BoulwareTBNegotiator,0.6428559806173578
12418,18,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,BoulwareTBNegotiator,0.6428559806173578
12419,19,M3,20,3,0,,2,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,BoulwareTBNegotiator,0.0009692888480767267
12420,0,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,LinearTBNegotiator,0.6428559806173578
12421,1,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,LinearTBNegotiator,0.6428559806173578
12422,2,M3,20,3,0,,9,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,LinearTBNegotiator,0.0009692888480767267
12423,3,M3,20,3,0,,15,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,LinearTBNegotiator,0.0009692888480767267
12424,4,M3,20,3,0,,9,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,LinearTBNegotiator,0.0009692888480767267
12425,5,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,LinearTBNegotiator,0.6428559806173578
12426,6,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,LinearTBNegotiator,0.6428559806173578
12427,7,M3,20,3,0,,6,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,LinearTBNegotiator,0.0009692888480767267
12428,8,M3,20,3,0,,7,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,LinearTBNegotiator,0.0009692888480767267
12429,9,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,LinearTBNegotiator,0.6428559806173578
12430,10,M3,20,3,0,,2,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,LinearTBNegotiator,0.0009692888480767267
12431,11,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,LinearTBNegotiator,0.6428559806173578
12432,12,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,LinearTBNegotiator,0.6428559806173578
12433,13,M3,20,3,0,,9,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,LinearTBNegotiator,0.0009692888480767267
12434,14,M3,20,3,0,,1,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,LinearTBNegotiator,0.0009692888480767267
12435,15,M3,20,3,0,,16,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,LinearTBNegotiator,0.0009692888480767267
12436,16,M3,20,3,0,,0,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,LinearTBNegotiator,0.0009692888480767267
12437,17,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,LinearTBNegotiator,0.6428559806173578
12438,18,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,LinearTBNegotiator,0.6428559806173578
12439,19,M3,20,3,0,,2,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,LinearTBNegotiator,0.0009692888480767267
12440,0,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,ConcederTBNegotiator,0.6428559806173578
12441,1,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,ConcederTBNegotiator,0.6428559806173578
12442,2,M3,20,3,0,,9,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,ConcederTBNegotiator,0.0009692888480767267
12443,3,M3,20,3,0,,15,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,ConcederTBNegotiator,0.0009692888480767267
12444,4,M3,20,3,0,,9,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,ConcederTBNegotiator,0.0009692888480767267
12445,5,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,ConcederTBNegotiator,0.6428559806173578
12446,6,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,ConcederTBNegotiator,0.6428559806173578
12447,7,M3,20,3,0,,6,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,ConcederTBNegotiator,0.0009692888480767267
12448,8,M3,20,3,0,,7,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,ConcederTBNegotiator,0.0009692888480767267
12449,9,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,ConcederTBNegotiator,0.6428559806173578
12450,10,M3,20,3,0,,2,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,ConcederTBNegotiator,0.0009692888480767267
12451,11,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,ConcederTBNegotiator,0.6428559806173578
12452,12,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,ConcederTBNegotiator,0.6428559806173578
12453,13,M3,20,3,0,,9,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,ConcederTBNegotiator,0.0009692888480767267
12454,14,M3,20,3,0,,1,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,ConcederTBNegotiator,0.0009692888480767267
12455,15,M3,20,3,0,,16,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,ConcederTBNegotiator,0.0009692888480767267
12456,16,M3,20,3,0,,0,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,ConcederTBNegotiator,0.0009692888480767267
12457,17,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,ConcederTBNegotiator,0.6428559806173578
12458,18,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,ConcederTBNegotiator,0.6428559806173578
12459,19,M3,20,3,0,,2,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,ConcederTBNegotiator,0.0009692888480767267
12460,0,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,SmartAspirationNegotiator,0.6428559806173578
12461,1,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,SmartAspirationNegotiator,0.6428559806173578
12462,2,M3,20,3,0,,9,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,SmartAspirationNegotiator,0.0009692888480767267
12463,3,M3,20,3,0,,15,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,SmartAspirationNegotiator,0.0009692888480767267
12464,4,M3,20,3,0,,9,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,SmartAspirationNegotiator,0.0009692888480767267
12465,5,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,SmartAspirationNegotiator,0.6428559806173578
12466,6,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,SmartAspirationNegotiator,0.6428559806173578
12467,7,M3,20,3,0,,6,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,SmartAspirationNegotiator,0.0009692888480767267
12468,8,M3,20,3,0,,7,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,SmartAspirationNegotiator,0.0009692888480767267
12469,9,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,SmartAspirationNegotiator,0.6428559806173578
12470,10,M3,20,3,0,,2,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,SmartAspirationNegotiator,0.0009692888480767267
12471,11,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,SmartAspirationNegotiator,0.6428559806173578
12472,12,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,SmartAspirationNegotiator,0.6428559806173578
12473,13,M3,20,3,0,,9,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,SmartAspirationNegotiator,0.0009692888480767267
12474,14,M3,20,3,0,,1,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,SmartAspirationNegotiator,0.0009692888480767267
12475,15,M3,20,3,0,,16,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,SmartAspirationNegotiator,0.0009692888480767267
12476,16,M3,20,3,0,,0,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,SmartAspirationNegotiator,0.0009692888480767267
12477,17,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,SmartAspirationNegotiator,0.6428559806173578
12478,18,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,SmartAspirationNegotiator,0.6428559806173578
12479,19,M3,20,3,0,,2,0.0009204470742932283,0.000770340052078981,0.0005713912560812353,0.0009692888480767267,0.00246112717845119,0.0005713912560812353,0.0003978975919954914,0.9897270480357763,1.9589031880230339,0.9987451963108657,1.8634559072098997,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.0005713912560812353,SmartAspirationNegotiator,0.0009692888480767267
12480,0,M3,20,3,1,"[3, 3, ""slow"", ""basic""]",18,0.45874791857802943,0.6189889659184349,0.5951219512195121,0.6428559806173578,1.6967258504148992,0.45874791857802943,0.1841080620393284,0.07661773853310853,0.2646384647865858,0.13492570591578257,0.16919118397345168,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.5951219512195121,GeniusBOABaselineNegotiator,0.6428559806173578
