time,relative_time,step,negotiator,offer,responses,state,text,data,SmartAspirationNegotiator@0,GeniusBOABaselineNegotiator@1
0.016046041,0.5490196078431373,27,GeniusBOABaselineNegotiator@1,"(9, 2, 8, 'basic')",{},continuing,,,0.0546594982078853,0.912347699581742
0.016235958,0.5686274509803921,28,SmartAspirationNegotiator@0,"(4, 10, 0, 'premium')",{},continuing,,,0.9032258064516129,0.08910711038370613
0.016235958,0.5686274509803921,28,GeniusBOABaselineNegotiator@1,"(9, 3, 9, 'standard')",{},continuing,,,0.1490748497922465,0.8952536824877251
0.016431916,0.5882352941176471,29,SmartAspirationNegotiator@0,"(4, 8, 0, 'premium')",{},continuing,,,0.8860847408579641,0.12838697945080924
0.016431916,0.5882352941176471,29,GeniusBOABaselineNegotiator@1,"(9, 7, 9, 'basic')",{},continuing,,,0.1185236972314441,0.8821603927986906
0.016631333,0.6078431372549019,30,SmartAspirationNegotiator@0,"(5, 9, 0, 'premium')",{},continuing,,,0.8707303447457834,0.14966357519549012
0.016631333,0.6078431372549019,30,GeniusBOABaselineNegotiator@1,"(8, 4, 9, 'basic')",{},continuing,,,0.10800245843075212,0.8637934169849063
0.016840083,0.6274509803921569,31,SmartAspirationNegotiator@0,"(6, 9, 0, 'premium')",{},continuing,,,0.8465367963586866,0.19967266775777415
0.016840083,0.6274509803921569,31,GeniusBOABaselineNegotiator@1,"(9, 3, 9, 'premium')",{},continuing,,,0.19746194656644006,0.8461538461538461
0.017061666,0.6470588235294118,32,SmartAspirationNegotiator@0,"(7, 10, 0, 'premium')",{},continuing,,,0.8306451612903226,0.2391343880705583
0.017061666,0.6470588235294118,32,GeniusBOABaselineNegotiator@1,"(9, 4, 9, 'premium')",{},continuing,,,0.21284116810817147,0.8265139116202945
0.017301416,0.6666666666666666,33,SmartAspirationNegotiator@0,"(8, 10, 0, 'premium')",{},continuing,,,0.8064516129032258,0.3073286052009456
0.017301416,0.6666666666666666,33,GeniusBOABaselineNegotiator@1,"(8, 7, 9, 'basic')",{},continuing,,,0.14271724561854088,0.8048736133842517
0.017560458,0.6862745098039216,34,SmartAspirationNegotiator@0,"(9, 10, 0, 'premium')",{},continuing,,,0.782258064516129,0.3846153846153846
