run_id,seed,profile_id,n_steps,strategy_buyer,strategy_seller,agreement,agreement_outcome,rounds,u_buyer,u_seller,welfare,frontier_optimal_welfare,pareto_distance,nash_distance,kalai_distance,ks_distance,money_left_on_table,welfare_regret,nash_gap
90,10,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,1,"[1, 10, 0, ""standard""]",8,0.8771929824561403,0.12280701754385964,1.0,1.0,1.3877787807814457e-17,0.5292963040460705,0.5292963040460705,0.5292963040460705,0.0,0.0,0.0
91,11,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,1,"[1, 10, 0, ""standard""]",8,0.8771929824561403,0.12280701754385964,1.0,1.0,1.3877787807814457e-17,0.5292963040460705,0.5292963040460705,0.5292963040460705,0.0,0.0,0.0
92,12,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,0,,1,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
93,13,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,1,"[1, 10, 0, ""standard""]",8,0.8771929824561403,0.12280701754385964,1.0,1.0,1.3877787807814457e-17,0.5292963040460705,0.5292963040460705,0.5292963040460705,0.0,0.0,0.0
94,14,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,1,"[1, 10, 0, ""standard""]",8,0.8771929824561403,0.12280701754385964,1.0,1.0,1.3877787807814457e-17,0.5292963040460705,0.5292963040460705,0.5292963040460705,0.0,0.0,0.0
95,15,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,0,,7,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
96,16,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,1,"[1, 10, 0, ""standard""]",8,0.8771929824561403,0.12280701754385964,1.0,1.0,1.3877787807814457e-17,0.5292963040460705,0.5292963040460705,0.5292963040460705,0.0,0.0,0.0
97,17,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,0,,1,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
98,18,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,1,"[1, 10, 0, ""standard""]",8,0.8771929824561403,0.12280701754385964,1.0,1.0,1.3877787807814457e-17,0.5292963040460705,0.5292963040460705,0.5292963040460705,0.0,0.0,0.0
99,19,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,1,"[1, 10, 0, ""standard""]",8,0.8771929824561403,0.12280701754385964,1.0,1.0,1.3877787807814457e-17,0.5292963040460705,0.5292963040460705,0.5292963040460705,0.0,0.0,0.0
100,20,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,1,"[1, 10, 0, ""standard""]",8,0.8771929824561403,0.12280701754385964,1.0,1.0,1.3877787807814457e-17,0.5292963040460705,0.5292963040460705,0.5292963040460705,0.0,0.0,0.0
101,21,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,0,,3,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
102,22,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,0,,1,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
103,23,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,0,,5,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
104,24,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,1,"[1, 10, 0, ""standard""]",8,0.8771929824561403,0.12280701754385964,1.0,1.0,1.3877787807814457e-17,0.5292963040460705,0.5292963040460705,0.5292963040460705,0.0,0.0,0.0
105,25,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,1,"[1, 10, 0, ""standard""]",8,0.8771929824561403,0.12280701754385964,1.0,1.0,1.3877787807814457e-17,0.5292963040460705,0.5292963040460705,0.5292963040460705,0.0,0.0,0.0
106,26,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,1,"[1, 10, 0, ""standard""]",8,0.8771929824561403,0.12280701754385964,1.0,1.0,1.3877787807814457e-17,0.5292963040460705,0.5292963040460705,0.5292963040460705,0.0,0.0,0.0
107,27,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,1,"[1, 10, 0, ""standard""]",8,0.8771929824561403,0.12280701754385964,1.0,1.0,1.3877787807814457e-17,0.5292963040460705,0.5292963040460705,0.5292963040460705,0.0,0.0,0.0
108,28,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,1,"[1, 10, 0, ""standard""]",8,0.8771929824561403,0.12280701754385964,1.0,1.0,1.3877787807814457e-17,0.5292963040460705,0.5292963040460705,0.5292963040460705,0.0,0.0,0.0
109,29,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,0,,0,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
110,30,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,1,"[1, 10, 0, ""standard""]",8,0.8771929824561403,0.12280701754385964,1.0,1.0,1.3877787807814457e-17,0.5292963040460705,0.5292963040460705,0.5292963040460705,0.0,0.0,0.0
111,31,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,1,"[1, 10, 0, ""standard""]",8,0.8771929824561403,0.12280701754385964,1.0,1.0,1.3877787807814457e-17,0.5292963040460705,0.5292963040460705,0.5292963040460705,0.0,0.0,0.0
112,32,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,1,"[1, 10, 0, ""standard""]",8,0.8771929824561403,0.12280701754385964,1.0,1.0,1.3877787807814457e-17,0.5292963040460705,0.5292963040460705,0.5292963040460705,0.0,0.0,0.0
113,33,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,0,,4,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
114,34,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,1,"[1, 10, 0, ""standard""]",8,0.8771929824561403,0.12280701754385964,1.0,1.0,1.3877787807814457e-17,0.5292963040460705,0.5292963040460705,0.5292963040460705,0.0,0.0,0.0
115,35,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,0,,1,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
116,36,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,1,"[1, 10, 0, ""standard""]",8,0.8771929824561403,0.12280701754385964,1.0,1.0,1.3877787807814457e-17,0.5292963040460705,0.5292963040460705,0.5292963040460705,0.0,0.0,0.0
117,37,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,0,,2,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
118,38,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,0,,0,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
119,39,A,12,BoulwareTBNegotiator,ConcederTBNegotiator,1,"[1, 10, 0, ""standard""]",8,0.8771929824561403,0.12280701754385964,1.0,1.0,1.3877787807814457e-17,0.5292963040460705,0.5292963040460705,0.5292963040460705,0.0,0.0,0.0
120,0,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,0,,9,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
121,1,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
122,2,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
123,3,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
124,4,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
125,5,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,0,,2,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
126,6,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,0,,0,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
127,7,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
128,8,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,0,,7,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
129,9,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
130,10,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
131,11,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
132,12,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,0,,1,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
133,13,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
134,14,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
135,15,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,0,,7,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
136,16,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
137,17,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,0,,1,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
138,18,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
139,19,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
140,20,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
141,21,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,0,,3,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
142,22,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,0,,1,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
143,23,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,0,,5,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
144,24,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
145,25,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
146,26,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
147,27,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,0,,10,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
148,28,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
149,29,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,0,,0,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
150,30,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
151,31,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
152,32,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
153,33,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,0,,4,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
154,34,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
155,35,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,0,,1,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
156,36,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
157,37,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,0,,2,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
158,38,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,0,,0,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
159,39,A,12,BoulwareTBNegotiator,SmartAspirationNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
160,0,A,12,BoulwareTBNegotiator,GeniusBOABaselineNegotiator,0,,9,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
161,1,A,12,BoulwareTBNegotiator,GeniusBOABaselineNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
162,2,A,12,BoulwareTBNegotiator,GeniusBOABaselineNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
163,3,A,12,BoulwareTBNegotiator,GeniusBOABaselineNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
164,4,A,12,BoulwareTBNegotiator,GeniusBOABaselineNegotiator,1,"[7, 5, 2, ""standard""]",11,0.4970760233918128,0.5029239766081871,0.9999999999999999,1.0,1.5700924586837752e-16,0.008270254750719934,0.008270254750719934,0.008270254750719934,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
165,5,A,12,BoulwareTBNegotiator,GeniusBOABaselineNegotiator,0,,2,0.002693136349646045,0.002693136349646045,0.00538627269929209,1.0,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.7033102676244063,0.994613727300708,0.994613727300708,0.994613727300708
